crop,prev_crop,area,green_index,revenue,expense,price_per_kg,estimated_yield
Wheat,None,38.684012195677376,0.21941886304127578,74505.09550466089,56958.215878011535,64.93034898884699,4306.582356853845
Rice,Eliachi,18.1655587677441,1.2323909956330414,73701.39522175776,5241.356308376284,48.51247781837056,4770.9911451480175
Cotton,None,19.220615832493984,1.540133949851944,63741.90083577174,58252.761378444724,50.61713948663919,4810.783474525359
Tomato,Gawar,36.479744667729754,0.19531407751473973,65287.09226612992,46612.710096890056,19.5389354565188,1367.3520060758046
Eliachi,Cotton,25.49919304863692,1.5295863853340022,64348.210254306076,24482.031660712884,33.14244748426148,4677.52101428099
Cotton,Wheat,28.95796474738901,2.8777137140502034,42409.31021294655,65282.32585578863,25.029738360284668,3271.3155881660305
Wheat,None,35.93238372787704,2.936742969484597,94367.2969006726,35395.92041573906,77.4662382983106,3907.7142503334144
Cotton,Gawar,39.10117632491346,1.5950393357694335,53135.0617836626,41433.28884620993,72.79699591078082,4722.386825996982
Wheat,Rice,14.304312308920498,1.5452907978088768,11829.511013103085,7075.5916150350995,81.469355143168,3643.9818263657144
Cotton,None,8.192894212411183,0.8565244992491743,41352.52081494928,35098.97643248946,72.9336591817063,2826.957782717196
Rice,None,15.297937689462536,2.991346415136305,21725.432078283957,17552.209436236983,21.583936698281793,3100.447333478482
Potato,Sugarcane,25.8693779295117,0.8226875130756781,42704.54119430951,25710.74838760577,98.07327822183002,3738.013916156588
Rice,Wheat,17.764924547554916,1.3587039013198692,64743.62365321594,23910.46240150545,26.96651240383277,4778.795605023464
Rice,Sugarcane,28.849775183532095,0.008802173408029579,12039.802706973169,8451.559530057031,41.54047016457699,4559.2347922496365
Potato,Sugarcane,3.6198204821557938,1.0476968727274105,88318.04781050816,39537.090893571345,73.61895360824855,3308.269021263967
Potato,Gawar,25.977770169074592,0.21432090182647168,64927.8206621358,44194.43098474166,22.640403539893924,1844.0410763117325
Gawar,Sugarcane,19.031260439947687,2.231474311155397,36583.46886330953,47829.69715109876,25.345558449797824,2386.916498738503
Gawar,None,27.19867098975124,1.6830433590897966,38008.46565318534,39666.482786926616,88.89176296911837,2447.229993039711
Tomato,Eliachi,21.704134389363862,1.7165156318629695,51910.13588645357,70214.51705128052,39.881345503460416,2156.6961359413017
Eliachi,Eliachi,14.92706668123958,0.859533857699109,32328.262540161413,7825.980883148202,69.90258209362628,3986.9823364066406
Eliachi,Rice,45.30128736742415,2.4446888707589207,10390.77349848516,51035.64543449452,87.28736426456058,4343.950406512004
Tomato,Eliachi,10.053484432646489,0.009812775993750522,12390.170336133688,69959.87597302123,97.58806560926413,2279.323576705974
Rice,Rice,34.38691320344742,1.0008035374925761,42196.66047748178,8078.018068427035,28.925712176573345,4384.503946192981
Rice,Eliachi,46.30759091653829,1.9784924713766032,21179.950894774745,42223.02495681796,21.06353013093951,3937.749631518638
Wheat,Tomato,27.39482802458622,2.723767612250763,12012.73071823737,49177.03946614236,76.66632512405664,2764.4659185381506
Wheat,Rice,43.94401594039462,0.7038478707756992,87334.23430313563,19317.931218250844,26.938164290491553,3794.6521196435515
Eliachi,Potato,7.117722443230934,1.6233001551822541,34672.35822785679,23937.50816239245,62.217118242146086,4077.3532451371184
Tomato,Wheat,25.195649742563997,1.6139742615999633,55281.03194501211,63919.50031575141,57.938065056520784,3244.124417079414
Sugarcane,Wheat,23.394238743566028,2.6225231071310997,26146.81757724608,47554.83362821402,60.39309702148843,2772.453557105891
Gawar,Wheat,1.397821544812748,0.15155066867952705,14205.247501938604,28683.402293154722,68.48135563048056,1406.8577876877914
Sugarcane,Gawar,22.719609726607388,1.2734266832121217,77037.96695397233,62356.641670795274,86.58028684186766,1005.4786844779255
Tomato,Cotton,19.082458062747293,0.5473970243757946,21246.116918210508,61003.66806531843,34.46362741743933,4749.005242330566
Wheat,Rice,33.82013766095615,0.06459780089579414,12314.521216329278,30905.133898129177,59.97190042573294,2069.9391164459967
Eliachi,Eliachi,46.97815915024941,0.44109282156144847,62850.72954370688,41648.572283695554,40.30165233416437,3651.9360823339366
Eliachi,Rice,5.203763324839789,2.929412018544597,11212.081517930463,54838.92001531978,38.68606391474934,4773.444634005211
Wheat,Sugarcane,17.04634294901653,0.6445455285608037,49265.73503292894,30743.691341151192,11.837759502726954,4273.1651135163265
Sugarcane,Tomato,22.759172132318344,2.8050923200074,35995.244363003454,52175.70582508828,63.946219869382716,1490.3312169974977
Cotton,Gawar,23.30408352368478,0.615763027892825,38747.61864439776,23830.52980488297,97.5255003812142,4207.649801781365
Cotton,Rice,38.965676321270436,2.7938856821534532,10350.91388026268,26901.562061619425,78.5130696037821,3905.5723959040474
Wheat,Cotton,22.7263876258386,1.963862805600943,96791.14723445158,28300.44825308329,31.851426667812927,2317.5884107489273
Cotton,Wheat,2.330903771229015,0.3396557325057803,56526.67922351841,75204.10778116355,74.45123387269417,3758.407193402689
Potato,None,35.79510063504873,1.7457454653797333,61526.09197375154,67525.41065807373,36.75749155247539,4303.548902599379
Tomato,Potato,44.35665506213791,0.9555421126208359,69951.02364208252,47387.4481691876,77.82844163448743,2165.6876354788983
Tomato,Wheat,26.18133091493397,1.1494594679342107,81776.96119447902,47290.41570586544,86.94391279692158,4476.117098723193
Wheat,Eliachi,29.474317563226762,1.3205128735049192,64711.82046782582,9210.989154135677,40.089650840546526,1315.2575362563025
Rice,Potato,8.983885509483258,1.2681210675910037,78597.8294943978,53713.10474528836,10.196811651962365,3109.8178169250223
Gawar,Tomato,11.811651289268895,1.9923266714490868,50386.17649265881,29608.989299618643,37.451572411537455,1932.8786258421974
Sugarcane,Wheat,12.523341717105977,2.3051042057722895,43414.762636403946,50922.45215975597,28.527074049014782,3912.041978140307
Wheat,Sugarcane,22.10635676918347,0.987533067603364,84082.05167339665,68017.53108284272,65.67531230018511,1699.4639657132113
Cotton,Wheat,46.47911582388647,2.7730918850570694,87877.94717561167,8412.372939498862,36.10655951393239,2365.8151566883166
Sugarcane,Tomato,26.567453569029418,2.815398942056629,22402.60028082404,50529.76275581982,13.244166831773434,1509.5430271788587
Rice,Wheat,10.412784614866279,0.1220713114534302,58839.416826405504,47315.04609250722,57.82011210756071,4247.65895582204
Cotton,Wheat,14.038299057578532,0.04472636664905549,71527.81874375435,20507.49164220752,88.72171075082935,1529.0991359649793
Eliachi,Sugarcane,19.81673645663203,1.275198990453183,17523.88629687701,53482.471172350924,50.620511292091955,3892.6064239509337
Gawar,Gawar,31.539689808947173,1.7719357529629756,93663.71350684765,46612.64254589682,43.866772372081535,3828.9208718289356
Potato,Tomato,22.561624497196263,0.8337142423561849,56809.87954454177,62549.009301673854,26.066466673360193,1569.4735486463935
Cotton,Sugarcane,20.22979736466932,0.7782412532573231,68091.1675585077,13296.392611201209,44.8644033491261,3264.2043054069127
Potato,Rice,28.671701419550743,2.035001489127572,26041.84732813183,38270.551527801545,39.78270689620221,2987.5172732500127
Sugarcane,Wheat,12.84991475276881,1.8051128539667094,33799.12209598845,79844.97003261297,99.54306744764781,3378.018275929902
Potato,Cotton,4.866260356644527,0.501440624979329,20890.10950130821,56696.06361533528,12.742255456887232,4748.910530054153
Sugarcane,Wheat,2.196301426288884,2.6535028897954764,33759.88496685,56322.36669773664,31.496353962555094,1322.1480897414076
Sugarcane,Tomato,13.311699009889226,2.0399282104832097,54315.70887626189,28840.332526425726,16.176609339641328,4282.014921489387
Sugarcane,Potato,5.488009673078967,1.087728747507025,85026.66395115666,12041.607816588723,87.16764803845012,4448.429847789666
Sugarcane,Sugarcane,17.480691287517573,2.05087406997345,58035.10735183271,76212.07814270155,47.557846128266995,1505.0963613169051
Sugarcane,Cotton,38.873743477628025,0.3379592603034478,32001.723840798648,12910.355222644535,81.66427791066093,3624.4245534366905
Cotton,Rice,36.09842219385508,1.4047683737221681,14015.896740165517,79452.97329532486,72.2938685138966,3808.4925915565677
Sugarcane,Eliachi,30.93545351661341,0.5069532286786779,65977.2852316304,14433.572931645173,93.52284229016081,3194.6651300728026
Cotton,Rice,42.77251195009446,0.12429373838530988,47814.39076299832,17818.051139444586,12.138781757104677,3011.7198331693257
Sugarcane,Sugarcane,14.821313602669559,1.0149788108648994,98591.8480135363,28127.521628752405,28.66103505603909,2271.2737045009835
Potato,Potato,44.36763389846832,0.45220645044234975,80178.38968705236,43428.139511715366,73.18295131763813,3756.3263450516056
Eliachi,Sugarcane,20.562719313789778,1.9005538708614742,82752.65373460324,64280.12390830744,62.67014074258442,2142.186632222513
Sugarcane,None,20.6437725950647,2.0222036820531306,11101.152059235712,77825.6226451129,72.51942249292075,2840.092748148416
Rice,Cotton,20.862229067650553,0.44607691867981003,80001.57996136515,31911.866071807435,61.79317520942139,4429.476669268126
Sugarcane,Potato,5.806623945808091,0.07383901681027882,27515.197960794354,6530.981991886945,62.29190921351312,1358.1600524250293
Sugarcane,Cotton,48.79903441822173,2.378431684905481,62721.62850594753,51250.964224685245,93.93166242921856,3113.481027875681
Potato,Sugarcane,7.7868321134328005,0.00617106218568686,50267.94150841468,58309.23959365772,92.91630092371337,2944.296242084
Gawar,Gawar,17.703400498990042,1.0317392675513661,61444.34655199119,34808.31616517499,13.419700692783252,2513.925592347809
Tomato,Cotton,16.645715696011102,1.4837498941370093,22009.91764806966,18760.70367323175,47.23016776200168,3390.118771353163
Potato,None,4.659292208018773,2.4559265656152984,51120.25132700317,27951.169605352796,55.951355958399624,1062.506006825826
Rice,Potato,8.460746375481957,2.515675928238422,13325.02173564968,54184.97819899347,42.21140294442391,2969.878299800783
Tomato,None,3.198058473083905,2.174818321831366,13689.941334366773,42063.71523259763,14.460257773473469,2942.762161727038
Wheat,None,15.327820184465159,0.7415928676196936,69196.43176966629,60756.80214891905,52.50685013824209,3064.449166569231
Wheat,Eliachi,43.46618927741642,2.1605608029575123,95652.8536124962,21362.76833924857,97.8126742245907,1849.7610252685415
Gawar,Gawar,17.63266808113184,0.739617593630825,79965.36268343047,68148.92137277871,16.49901525095723,1830.386002283768
Rice,Wheat,7.060899771301582,0.6438245751951049,52224.020251387934,16691.368864754324,83.50105839055348,3588.8102330495644
Potato,Gawar,32.63899955081198,1.641383862691597,15028.366608313561,29743.657168433307,27.608731211978903,1370.9100235598958
Cotton,Tomato,49.83344469069061,2.0365633315021876,14051.813451139378,49340.57223914159,61.91154491730583,2223.6860903110237
Rice,Eliachi,12.38386568706445,0.15915529773504178,24210.30349972523,60264.73937393521,44.83276334907921,4323.26370614235
Eliachi,Sugarcane,14.698979263157902,0.18006780337382533,97822.9453540624,24963.610340301693,41.4107430003356,1415.05508325286
Tomato,Sugarcane,48.62050565975864,2.3525120604503695,45879.49597970468,76108.98016113808,88.33722433590007,2872.263957410709
Tomato,Rice,9.76003808997387,2.5784917528964395,85906.65626853806,57958.34623976938,97.61272768392296,3674.5229911781216
Sugarcane,Wheat,26.04948930549903,1.813322749025682,73462.81950537373,21325.627381918417,44.80004074867377,1566.5774441907433
Wheat,Tomato,12.74295451778865,1.2864840291206578,64488.579329445965,59432.41517214277,67.63990354679439,2249.851456185979
Gawar,Cotton,46.68524299716095,2.535949438797558,95304.35004883674,57225.02710384185,60.077237452705866,3235.024723192909
Tomato,Gawar,49.094529714238405,2.1864510983259904,30737.041355711975,61451.30538586693,16.922944167366044,2308.9114195869724
Rice,Potato,40.920194459880754,1.7387825952938059,50940.069622223826,73691.0543544827,13.704480249132786,1439.7511116711116
Tomato,None,16.42440697482772,0.9592713658462901,87825.06691071359,58378.78890343994,79.60644357775678,1929.625448365596
Gawar,Cotton,20.770886288744745,0.5939851849704487,59658.517687801934,31393.271966308035,45.50808291466144,1437.661380059986
Gawar,Rice,12.872978499654646,1.256019117814547,32180.062566349992,64288.81083100285,37.68167296154285,4934.222852183208
Gawar,Gawar,44.64714038344058,0.8604677278806346,28802.477515804912,57189.631835171946,98.70244896511811,1942.5944152522675
Rice,Potato,45.813355606719746,1.0177757632033828,77759.2900938071,48069.43893939334,17.670699841431023,3122.2158825215215
Cotton,Rice,21.52466245005631,1.5468931659360974,11151.000482687987,31537.466999766937,34.21562966293053,2714.0876398735736
Sugarcane,None,33.17012042524709,0.5072818708548293,92277.28696625947,74078.68823062096,87.11215053165381,3278.054385663981
Wheat,Eliachi,9.112105808959999,2.4185300402214764,11657.618930368271,43456.60570643336,47.3498882165082,2992.364447947207
Tomato,Wheat,22.311859117807042,0.4365883851443023,66789.01421926336,52107.753277792624,62.58223888192134,3908.6473626738084
Rice,Eliachi,31.943456227001384,1.4429809182628572,64427.316529780655,36152.23160204559,14.354395687279478,4492.05558819275
Potato,Potato,19.88475280738296,2.23791401424131,62057.00359493029,63561.14816110896,92.82627135546392,2141.197549158676
Wheat,Eliachi,18.522376758636536,1.4550621230687888,52690.874578008,30577.962979032927,22.32268518400619,1734.4270620972634
Cotton,Potato,1.0489506210801907,1.0830661907659163,86718.729941975,65797.57936317133,29.20294865698065,4937.3593907236045
Rice,Tomato,40.41037972507859,1.4246739174682528,69339.95832614359,13095.607150368556,24.111659400758285,4464.28983974119
Eliachi,Tomato,44.57754298905096,2.5460120966224213,80367.60533494542,58172.14205934415,54.77504940371404,2455.67314518513
Eliachi,Eliachi,48.503712947745775,2.9712950948518726,20396.96253812708,40766.16119233052,83.51684844739138,4579.147226291916
Sugarcane,Sugarcane,36.24429786839156,1.8934298678683066,14490.877371169816,57406.517219143105,34.023053889920746,3682.1852454120567
Sugarcane,Eliachi,27.890823306124343,2.3803321279461023,12567.565803680078,44854.6732285001,22.80883971281254,2749.6825600429524
Cotton,Eliachi,14.194941470626759,0.043466058477866,23248.538692623348,15072.974577770146,46.892947040184694,4493.687807784206
Cotton,Sugarcane,49.96567432221142,2.641093228573718,70030.71012289742,40774.3656912819,98.34895748757785,3701.1308745327906
Sugarcane,Wheat,29.897889872073172,2.8621492797837544,54461.95801670537,77341.92279985164,10.995227094151648,4305.804891429146
Tomato,Gawar,34.37654954419187,1.7255080252727115,77702.70305458638,61613.04509275913,55.35981575900837,2671.038972209214
Tomato,Sugarcane,34.437901935810565,2.2614145861806594,27255.730306789676,27514.196151608536,70.2431313455881,4194.861811135289
Rice,Potato,42.41733799210189,1.5382342288802247,43026.673777341544,75808.56109301341,82.60486795606253,2467.7077567762367
Potato,Gawar,1.4739544034990413,0.8586112213667692,89964.77936945905,63420.97078918307,77.15717457600579,3940.3163460028672
Rice,None,11.79210008113722,2.5567439159490384,94214.309142568,32333.5340808619,16.6984878517677,2742.122167384992
Potato,Wheat,33.611166008330684,1.7905101359878253,92955.62394902545,50268.04743321388,51.56834005496735,2620.7784192709805
Cotton,None,44.86214110440382,1.738149251374221,83647.45397806863,37001.42030272922,17.08746214693171,4186.531795486109
Wheat,Cotton,34.581600314146456,1.9773966115236192,71941.22907381027,12251.779541897275,65.78697896569442,1500.1471261757108
Rice,Tomato,21.261073283190328,2.5680094974865453,92231.01046247174,65452.2054771368,16.93283942362315,4712.836085962372
Rice,None,18.71621929764282,2.195718377312893,74276.34326493752,19330.859384564123,14.357332710010947,3034.7229292247266
Potato,Rice,37.1594524058827,0.6333725826472357,95854.26238529444,39352.87221192838,37.54253299857734,3544.2975949640977
Gawar,Eliachi,37.320647159722476,1.4004706332219587,12230.949883319961,57697.85906664336,94.49486469613868,2621.045971439817
Cotton,Potato,30.745841632778827,2.940894995958619,92947.78773051193,74916.02666201498,73.89968809498835,3583.498597917066
Cotton,None,15.281884180769515,1.6636821412883238,60016.64825254373,9704.456783529702,10.362338524606331,3839.4057992394755
Eliachi,None,46.332586101136634,2.814736060412396,20061.797663841244,34492.51675880282,35.62552031274083,4473.909341988021
Gawar,Cotton,28.042117163813316,2.440108458939168,29342.01427635652,51098.579366476646,11.574810592083086,4417.514858349632
Potato,Eliachi,39.7341254561682,1.9980703254262764,86694.33555234222,63448.1979088959,36.48798474145053,2431.258800161586
Cotton,Eliachi,11.50110484592975,1.0480956079792656,55550.52593618644,74069.8382075376,71.69429584197286,3463.4114838924174
Gawar,Cotton,17.857998642121665,0.912958042576317,98453.59511457129,5037.298628984234,78.38008045126283,4122.309193571909
Sugarcane,Sugarcane,43.85439630297978,1.9302631958927639,20577.799855447392,52082.253702408314,82.36970269646471,4059.45396040753
Gawar,Cotton,3.455244467058452,1.2976837225392324,47125.31175101162,5520.269389599745,91.89910870991123,4563.7257955822515
Tomato,Rice,26.10345025157644,2.3962608684501814,39868.69987726841,64044.14656555976,42.92139115872181,4327.774158122055
Eliachi,Gawar,24.603568512356443,2.2813702186205878,56452.18924584296,16224.99477607785,87.63379452602538,3871.4237048847085
Sugarcane,Rice,37.810279256496024,0.9363914602155429,67009.40369827466,72096.54795083943,75.49018562081011,3995.420939658109
Wheat,Cotton,14.812794759367288,2.108186349185286,69546.6522443489,16634.317680952903,58.39802638862612,4229.775025686036
Rice,Tomato,11.734274271120373,1.4836505702915521,10116.629192060023,62324.6736434435,95.91676841791762,4351.554042609461
Eliachi,Sugarcane,46.38050909988845,0.9698763024419912,18006.439040341113,26697.794586046373,95.29668395725098,2410.6761149471904
Wheat,Tomato,29.013772945964774,1.23889977829392,13155.74502903567,46794.04113726905,90.78438528433546,4127.242935344788
Rice,Rice,6.12978884589907,2.686055601636786,87813.92317584496,50632.567632847415,28.200458986545147,4796.835945229594
Tomato,Eliachi,10.458771948501733,1.0785530763676214,38196.30278436901,20507.048648535252,28.709807402051922,1931.8535530845352
Gawar,Rice,49.94247691619817,0.8621978199583741,43035.70976887279,27402.266264454105,91.09026565515532,1192.9398335941426
Cotton,Wheat,10.584840816357428,1.0554216621304136,50533.41240520234,13063.083682789362,45.81218358107623,1289.5851658376398
Sugarcane,Potato,30.913300056330257,0.6438553086260751,86437.39575282182,5396.675403281158,81.76998341767393,1866.8727214951032
Potato,Wheat,21.586275870785286,1.633904962188986,11274.963486592142,22960.102888704736,71.82465578880175,4679.161466441585
Sugarcane,Cotton,44.39435564764193,0.4423093089675967,20675.644694186536,43700.17668792778,78.61211131793148,1507.1843355339788
Tomato,None,38.00326102247106,2.452331359310749,71664.68099268104,58519.794456873606,12.36464495214424,3990.412177423274
Wheat,Tomato,30.250618416828974,0.6767407417368783,96750.32704368373,64516.97188189488,48.696140571075,4468.175324475618
Potato,Gawar,1.526210108101142,1.794165082618937,67850.77791673067,10232.447055248158,87.1384155190967,4510.084087535026
Cotton,Wheat,44.109965167179524,0.3750764967596807,33501.11216207709,25430.966491166855,54.093307982352776,2666.994339644899
Tomato,Sugarcane,22.788706071097096,2.935359444642979,56787.79859079556,62766.79840562484,72.11205265356124,2981.046939929233
Potato,Tomato,46.64730499791025,1.3637263766809413,97748.24280232908,41065.16561884317,78.03567126502043,2292.9954226576756
Tomato,Wheat,25.28141162985586,2.4665140222764435,57526.88919110118,18664.024049491378,20.868254245076397,1589.3775595072425
Gawar,Eliachi,35.01699996995355,2.3059435069499514,43615.686675538214,34416.05059223684,24.017101142327995,1848.6850994936615
Tomato,Potato,4.3953398238654655,2.1410791414370367,44508.29993548483,25252.564317496697,75.20982560569215,1539.1405682880106
Cotton,Rice,37.51243102281251,2.482094613613829,97033.01577325576,8799.012894066564,14.91134950478737,2630.089072669103
Eliachi,Rice,17.561805534284222,0.3013908259791175,74702.48740585352,62272.03591985513,40.77057868019193,1681.3823335954594
Rice,Wheat,18.21659170225726,2.0354915924158865,71845.55700598424,26877.0245690119,92.6275235906652,2613.603050588974
Potato,Cotton,6.814136390760107,0.7974817058213435,30884.888952167214,75884.84959497946,61.69202585740882,4404.75651496
Gawar,Sugarcane,8.196000283369912,2.3576149921997693,60353.6173987217,71609.3780334514,91.94306967292488,3618.062512708204
Cotton,Cotton,10.102193754104297,2.8706062795436664,42107.06786700821,58720.811017528096,37.84748063270453,3651.0071203825796
Tomato,Tomato,17.082102259999697,2.7044685895280876,31618.137326855485,29497.579041973167,67.29637682233871,4247.464309150117
Gawar,Potato,44.706525726004664,0.3448566674209983,90599.70574126941,25994.26645107876,35.8068495146271,1164.774029227885
Cotton,Potato,19.044751673273943,1.108657262018463,44484.02278863521,40645.3610118801,20.000961768886796,4178.0435791082145
Eliachi,Rice,36.49377262159771,1.0929682715927993,35450.8446224258,31595.187524573063,99.16257830827863,1785.395368565105
Gawar,Potato,5.054627690603699,0.36688879907859184,93854.83569475313,72586.87430190948,25.860893450629057,2383.7076184111697
Gawar,Cotton,29.963841164327636,0.29437816004048234,27761.175681051285,14262.135446092592,26.96342993666006,2232.1712942160743
Rice,Sugarcane,24.612670332251536,1.1546704049075451,77095.43062448704,59335.06817112819,85.7726532023225,1422.6221916209436
Sugarcane,Sugarcane,48.91993940077072,2.976214651489534,68747.24300178365,50817.25957443933,82.20132868361952,1694.839683870889
Potato,Rice,42.46418072406919,1.7068279531988255,92843.5985535057,65472.58935022759,98.00468779419514,4825.388787572686
Rice,Wheat,23.286658849493836,1.8653448858127688,84884.24238105504,45686.549506265495,16.456961390115566,3401.0890271952335
Wheat,Sugarcane,38.9819954382216,1.413056730056047,73476.56961456774,52215.55082116076,18.471303342128277,2895.887045177894
Potato,Cotton,10.458898323395099,1.9869916569120685,38311.44946273861,77205.54739748566,50.384259558406505,4031.179130098468
Rice,None,28.554480042197127,2.8699862422343085,54601.21101434943,11897.116452437122,63.257268832613775,4254.957502845109
Tomato,Wheat,4.656333722866701,1.7660938608431755,95004.61852124619,12864.92441127975,13.42262646507772,1441.0514156221868
Potato,Gawar,18.056362580332472,0.1951153791635798,12088.236752334416,34520.57635459231,24.255081641511772,3963.621661856419
Potato,Eliachi,12.067246899486346,1.4786717075045959,81489.86414380351,40454.95950507446,73.30019164528917,4729.586153952836
Cotton,Potato,36.226580950935336,2.978253819755854,32662.931540849142,19990.4031546997,70.16857961992707,3341.7443270767617
Tomato,Potato,25.01444386950371,1.16220816178279,26651.524896441253,11200.084773715163,18.071758322893395,3456.6278059519877
Wheat,None,37.80245346355251,1.7816437116434165,30900.21529800876,6663.219242311975,93.84995666680199,4481.629160409232
Sugarcane,Wheat,26.249476443940832,0.319910290286451,15377.589234716244,62344.41878343789,32.928742453066434,3717.9302375674547
Gawar,Rice,5.237737665430288,0.4235414962097007,99278.1841857551,41379.30452478689,89.85075818294743,4981.070046650733
Eliachi,Cotton,37.03301483689381,2.6240443594618874,88288.22289026304,68255.25723748768,93.06893535071403,2130.7745440924123
Rice,None,41.82823393540247,0.9010338847548344,56895.03717690046,32062.792627892817,54.106273952896785,4381.922311737359
Cotton,Eliachi,45.273030069726836,0.916353820063779,74359.28607013827,57758.45975209812,47.076985786760496,3449.636883508735
Rice,Sugarcane,29.027605320028698,1.1616389880069846,60093.58266311569,41639.039177237035,35.032334807243274,2462.942162343883
Wheat,Rice,37.925682590975256,2.8994360187135673,83042.10500057491,50905.24989598928,82.66437988917,4532.238682363592
Gawar,Gawar,37.85017250724873,0.2531714881106293,86028.86724013102,32764.763084083654,27.692972022377905,4984.985024439994
Wheat,Rice,8.631738230148272,2.456292307654005,30951.138533788115,11087.732783550557,65.99121110723571,1231.3974753018751
Potato,None,9.046813685518966,1.0246736293979595,51377.29935852212,76053.01866586067,61.04206435244726,4702.091026665174
Eliachi,None,4.47338978464718,2.5484040779564245,67136.29607706139,67706.73896889607,32.40054888668266,1812.4440105096796
Wheat,None,16.67576812187477,2.975266948513627,98059.67475474476,28391.882986623048,98.47424535639422,1820.7520876259964
Rice,None,24.201920799312163,1.0460022306352434,71442.04411865483,76902.72016579579,86.16917776304572,1167.0243677504227
Tomato,Rice,49.89699478495663,0.38806909863706573,90787.15096697416,27536.6548561337,11.847558436068248,4688.750935686636
Tomato,None,22.118673761340307,0.4331264939487848,86150.08458883788,38224.25151626527,48.002718153670436,4037.592155793486
Potato,Wheat,36.58588683686117,2.276222672847558,62385.67573107077,61635.17455166579,42.30747350638036,1213.7967488238405
Sugarcane,Rice,34.976454287354194,0.4347646570144096,90428.98240557,28175.318624928528,89.45283334392509,3534.140837608263
Rice,Sugarcane,11.0196155622784,0.7812647056039098,43967.9555042711,29338.098397679816,33.80459485728747,1480.5377576737096
Rice,Wheat,3.8668504210223844,0.6131950309862393,44135.51774034803,35756.16190795002,99.86055862667506,4005.6208858088357
Wheat,Eliachi,27.754330825145786,1.0670356920929476,80286.90789184021,40129.2019701998,28.007163418647416,2636.2153718177224
Eliachi,Sugarcane,35.31497402340933,0.22309972544906242,22108.92990715099,14271.218136007075,31.94961279820111,1207.1073345185184
Rice,Gawar,49.91433771912654,2.5702274472217743,37524.269571257704,6311.874351454468,69.94734601837503,4317.629796194935
Cotton,Potato,18.571941561777365,2.580438935402981,64771.52057860081,73936.78946412906,24.495118597268423,3289.6530990135548
Sugarcane,Rice,44.92186354197374,1.2387986954480694,47805.903898025375,31489.147401724484,89.99219849769867,4091.472714546496
Wheat,Potato,19.714690337590135,1.8362627070704258,94665.13388994057,12626.645116365302,19.893624346400603,3698.123404267731
Cotton,Rice,34.78117371309513,1.925854712712914,96265.54626572228,61937.85516050329,98.49856775576983,2737.584698820374
Potato,Sugarcane,30.314393595335545,2.2477743460377866,55232.317793241025,27129.55032484181,88.71788158119713,3794.6658381402435
Tomato,Gawar,3.595960871827249,1.5620702626321532,58515.570132911314,18624.805565108527,85.56908559132106,1059.0138436542372
Potato,Cotton,4.841032921542666,1.5310081363250578,75216.4382641394,77195.82746454998,46.64956018905009,2358.950235928097
Tomato,Cotton,2.017440396498588,1.8939113319846326,51153.84327107562,74040.71685905822,56.22774920258077,4111.41358410771
Potato,Wheat,19.170870145105486,2.1091451870096325,27108.86211464291,12930.939345274266,51.07220993230009,4052.247627254782
Rice,None,37.54425138953452,1.0400711310877553,77227.22517606376,72446.3907366166,98.8684236283815,4549.637468838613
Cotton,None,9.465014305545413,0.9911114198064452,76400.73004176984,71815.06445024563,13.134334737415685,3444.18208143283
Tomato,Cotton,30.686795450810894,0.8091552122877276,32048.299305260152,52578.091468885716,44.353807736000306,4768.787208376816
Wheat,Sugarcane,15.152561221522816,1.6465396659382456,84962.48678029068,44730.3500667636,97.15494883895026,3230.848826464108
Cotton,Gawar,40.05263857497453,1.0804670686673172,65228.42767781447,21307.88883509813,43.24511937237946,3001.8160268303177
Wheat,Wheat,40.12141130114656,1.6209398031228957,31267.14492838289,14103.82065544017,45.854499547355935,1788.8664358428623
Cotton,Sugarcane,38.995311233354755,1.2179542974807647,68683.52297518338,50477.678822002345,66.8170671775547,4115.345676698693
Cotton,None,26.716842176267463,2.5102025476579826,31024.857366150467,66646.79425421695,91.65419251922178,3768.228619484013
Potato,Wheat,14.943768793912731,0.2193907192363822,33870.9658672016,56648.28909069158,36.50699486680115,2843.0427386457673
Tomato,Potato,40.662758150053094,1.716631780814024,86320.83761228406,18560.031775051695,95.28448600492165,1348.4349924191008
Tomato,Tomato,10.118927535022834,1.7268712517615932,93654.2412315837,26751.398018878248,35.43055194790091,1502.809523138178
Eliachi,Eliachi,15.198220499404146,1.1511519316160994,33119.439252239,45981.31903921395,83.38550189381932,1457.8447838169045
Cotton,Wheat,10.013437601870459,1.2630626836894296,93524.59333766672,51874.43881575967,34.825432234831,2502.397232356784
Rice,None,34.036297858994736,2.400394082648786,31491.896185211815,10418.945938051671,16.56852875145873,1635.9102961872081
Rice,Sugarcane,34.62556537767509,0.8420211307810045,20554.062898832708,51053.872868350925,83.10722921586576,4443.368397052826
Wheat,Potato,32.9729896465509,2.6142113742784887,15240.149026413506,60223.954614771705,50.50687491246153,4597.3844819306605
Wheat,Eliachi,21.36447187636872,2.68902991240408,31790.191674936996,18601.83864558694,45.167404717931426,4427.076258502763
Potato,Eliachi,5.908379352870229,1.9518579132065879,44672.18866095118,23466.403628979686,48.68946761318716,3435.4197537413065
Cotton,Wheat,45.647309641236035,2.318573141124295,93479.35420983743,24417.24426340357,65.0418656039089,3385.421593906832
